Categoria|Distância (m)|RSSI (dBm) media|RSSI (dBm) minimo|RSSI (dBm) maximo
nao realistico|11822.0|-146.8331799926|-146.8331799926|-146.8331799926
nao realistico|11823.0|-146.8345612125|-146.8345612125|-146.8345612125
nao realistico|11824.0|-146.8359423156|-146.8359423156|-146.8359423156
nao realistico|11825.0|-146.8373233019|-146.8373233019|-146.8373233019
nao realistico|11826.0|-146.8387041714|-146.8387041714|-146.8387041714
nao realistico|11827.0|-146.8400849241|-146.8400849241|-146.8400849241
nao realistico|11828.0|-146.8414655602|-146.8414655602|-146.8414655602
nao realistico|11829.0|-146.8428460794|-146.8428460794|-146.8428460794
nao realistico|11830.0|-146.844226482|-146.844226482|-146.844226482
nao realistico|11831.0|-146.8456067679|-146.8456067679|-146.8456067679
nao realistico|11832.0|-146.8469869372|-146.8469869372|-146.8469869372
nao realistico|11833.0|-146.8483669898|-146.8483669898|-146.8483669898
nao realistico|11834.0|-146.8497469257|-146.8497469257|-146.8497469257
nao realistico|11835.0|-146.8511267451|-146.8511267451|-146.8511267451
nao realistico|11836.0|-146.8525064479|-146.8525064479|-146.8525064479
nao realistico|11837.0|-146.8538860341|-146.8538860341|-146.8538860341
nao realistico|11838.0|-146.8552655038|-146.8552655038|-146.8552655038
nao realistico|11839.0|-146.856644857|-146.856644857|-146.856644857
nao realistico|11840.0|-146.8580240936|-146.8580240936|-146.8580240936
nao realistico|11841.0|-146.8594032138|-146.8594032138|-146.8594032138
nao realistico|11842.0|-146.8607822175|-146.8607822175|-146.8607822175
nao realistico|11843.0|-146.8621611047|-146.8621611047|-146.8621611047
nao realistico|11844.0|-146.8635398756|-146.8635398756|-146.8635398756
nao realistico|11845.0|-146.86491853|-146.86491853|-146.86491853
nao realistico|11846.0|-146.86629706800002|-146.86629706800002|-146.86629706800002
nao realistico|11847.0|-146.8676754897|-146.8676754897|-146.8676754897
nao realistico|11848.0|-146.8690537951|-146.8690537951|-146.8690537951
nao realistico|11849.0|-146.870431984|-146.870431984|-146.870431984
nao realistico|11850.0|-146.8718100567|-146.8718100567|-146.8718100567
nao realistico|11851.0|-146.8731880131|-146.8731880131|-146.8731880131
nao realistico|11852.0|-146.8745658533|-146.8745658533|-146.8745658533
nao realistico|11853.0|-146.8759435772|-146.8759435772|-146.8759435772
nao realistico|11854.0|-146.8773211848|-146.8773211848|-146.8773211848
nao realistico|11855.0|-146.8786986763|-146.8786986763|-146.8786986763
nao realistico|11856.0|-146.8800760515|-146.8800760515|-146.8800760515
nao realistico|11857.0|-146.8814533106|-146.8814533106|-146.8814533106
nao realistico|11858.0|-146.8828304536|-146.8828304536|-146.8828304536
nao realistico|11859.0|-146.8842074804|-146.8842074804|-146.8842074804
nao realistico|11860.0|-146.885584391|-146.885584391|-146.885584391
nao realistico|11861.0|-146.8869611856|-146.8869611856|-146.8869611856
nao realistico|11862.0|-146.8883378642|-146.8883378642|-146.8883378642
nao realistico|11863.0|-146.8897144267|-146.8897144267|-146.8897144267
nao realistico|11864.0|-146.8910908731|-146.8910908731|-146.8910908731
nao realistico|11865.0|-146.8924672035|-146.8924672035|-146.8924672035
nao realistico|11866.0|-146.893843418|-146.893843418|-146.893843418
nao realistico|11867.0|-146.8952195164|-146.8952195164|-146.8952195164
nao realistico|11868.0|-146.8965954989|-146.8965954989|-146.8965954989
nao realistico|11869.0|-146.8979713655|-146.8979713655|-146.8979713655
nao realistico|11870.0|-146.89934711609996|-146.89934711609996|-146.89934711609996
nao realistico|11871.0|-146.9007227509|-146.9007227509|-146.9007227509
nao realistico|11872.0|-146.9020982698|-146.9020982698|-146.9020982698
nao realistico|11873.0|-146.9034736728|-146.9034736728|-146.9034736728
nao realistico|11874.0|-146.90484896|-146.90484896|-146.90484896
nao realistico|11875.0|-146.9062241313|-146.9062241313|-146.9062241313
nao realistico|11876.0|-146.9075991869|-146.9075991869|-146.9075991869
nao realistico|11877.0|-146.9089741267|-146.9089741267|-146.9089741267
nao realistico|11878.0|-146.9103489507|-146.9103489507|-146.9103489507
nao realistico|11879.0|-146.911723659|-146.911723659|-146.911723659
nao realistico|11880.0|-146.9130982516|-146.9130982516|-146.9130982516
nao realistico|11881.0|-146.9144727284|-146.9144727284|-146.9144727284
nao realistico|11882.0|-146.9158470896|-146.9158470896|-146.9158470896
nao realistico|11883.0|-146.9172213351|-146.9172213351|-146.9172213351
nao realistico|11884.0|-146.918595465|-146.918595465|-146.918595465
nao realistico|11885.0|-146.9199694792|-146.9199694792|-146.9199694792
nao realistico|11886.0|-146.9213433779|-146.9213433779|-146.9213433779
nao realistico|11887.0|-146.922717161|-146.922717161|-146.922717161
nao realistico|11888.0|-146.9240908285|-146.9240908285|-146.9240908285
nao realistico|11889.0|-146.9254643804|-146.9254643804|-146.9254643804
nao realistico|11890.0|-146.9268378168|-146.9268378168|-146.9268378168
nao realistico|11891.0|-146.9282111377|-146.9282111377|-146.9282111377
nao realistico|11892.0|-146.9295843432|-146.9295843432|-146.9295843432
nao realistico|11893.0|-146.9309574331|-146.9309574331|-146.9309574331
nao realistico|11894.0|-146.9323304076|-146.9323304076|-146.9323304076
nao realistico|11895.0|-146.9337032667|-146.9337032667|-146.9337032667
nao realistico|11896.0|-146.9350760104|-146.9350760104|-146.9350760104
nao realistico|11897.0|-146.9364486387|-146.9364486387|-146.9364486387
nao realistico|11898.0|-146.9378211516|-146.9378211516|-146.9378211516
nao realistico|11899.0|-146.9391935492|-146.9391935492|-146.9391935492
nao realistico|11900.0|-146.9405658314|-146.9405658314|-146.9405658314
nao realistico|11901.0|-146.9419379983|-146.9419379983|-146.9419379983
nao realistico|11902.0|-146.9433100499|-146.9433100499|-146.9433100499
nao realistico|11903.0|-146.9446819863|-146.9446819863|-146.9446819863
nao realistico|11904.0|-146.9460538074|-146.9460538074|-146.9460538074
nao realistico|11905.0|-146.9474255132|-146.9474255132|-146.9474255132
nao realistico|11906.0|-146.94879710390003|-146.94879710390003|-146.94879710390003
nao realistico|11907.0|-146.95016857929997|-146.95016857929997|-146.95016857929997
nao realistico|11908.0|-146.9515399396|-146.9515399396|-146.9515399396
nao realistico|11909.0|-146.9529111847|-146.9529111847|-146.9529111847
nao realistico|11910.0|-146.9542823146|-146.9542823146|-146.9542823146
nao realistico|11911.0|-146.9556533295|-146.9556533295|-146.9556533295
nao realistico|11912.0|-146.95702422919996|-146.95702422919996|-146.95702422919996
nao realistico|11913.0|-146.9583950139|-146.9583950139|-146.9583950139
nao realistico|11914.0|-146.9597656835|-146.9597656835|-146.9597656835
nao realistico|11915.0|-146.9611362381|-146.9611362381|-146.9611362381
nao realistico|11916.0|-146.96250667760003|-146.96250667760003|-146.96250667760003
nao realistico|11917.0|-146.9638770022|-146.9638770022|-146.9638770022
nao realistico|11918.0|-146.9652472117|-146.9652472117|-146.9652472117
nao realistico|11919.0|-146.9666173063|-146.9666173063|-146.9666173063
nao realistico|11920.0|-146.9679872859|-146.9679872859|-146.9679872859
nao realistico|11921.0|-146.9693571507|-146.9693571507|-146.9693571507
nao realistico|11922.0|-146.9707269005|-146.9707269005|-146.9707269005
nao realistico|11923.0|-146.9720965354|-146.9720965354|-146.9720965354
nao realistico|11924.0|-146.9734660554|-146.9734660554|-146.9734660554
nao realistico|11925.0|-146.9748354607|-146.9748354607|-146.9748354607
nao realistico|11926.0|-146.976204751|-146.976204751|-146.976204751
nao realistico|11927.0|-146.9775739266|-146.9775739266|-146.9775739266
nao realistico|11928.0|-146.9789429874|-146.9789429874|-146.9789429874
nao realistico|11929.0|-146.9803119334|-146.9803119334|-146.9803119334
nao realistico|11930.0|-146.9816807646|-146.9816807646|-146.9816807646
nao realistico|11931.0|-146.9830494811|-146.9830494811|-146.9830494811
nao realistico|11932.0|-146.9844180829|-146.9844180829|-146.9844180829
nao realistico|11933.0|-146.98578657|-146.98578657|-146.98578657
nao realistico|11934.0|-146.9871549425|-146.9871549425|-146.9871549425
nao realistico|11935.0|-146.98852320020004|-146.98852320020004|-146.98852320020004
nao realistico|11936.0|-146.9898913434|-146.9898913434|-146.9898913434
nao realistico|11937.0|-146.9912593719|-146.9912593719|-146.9912593719
nao realistico|11938.0|-146.9926272858|-146.9926272858|-146.9926272858
nao realistico|11939.0|-146.9939950851|-146.9939950851|-146.9939950851
nao realistico|11940.0|-146.9953627699|-146.9953627699|-146.9953627699
nao realistico|11941.0|-146.9967303401|-146.9967303401|-146.9967303401
nao realistico|11942.0|-146.9980977958|-146.9980977958|-146.9980977958
nao realistico|11943.0|-146.999465137|-146.999465137|-146.999465137
nao realistico|11944.0|-147.0008323638|-147.0008323638|-147.0008323638
nao realistico|11945.0|-147.002199476|-147.002199476|-147.002199476
nao realistico|11946.0|-147.00356647380002|-147.00356647380002|-147.00356647380002
nao realistico|11947.0|-147.0049333572|-147.0049333572|-147.0049333572
nao realistico|11948.0|-147.0063001262|-147.0063001262|-147.0063001262
nao realistico|11949.0|-147.0076667808|-147.0076667808|-147.0076667808
nao realistico|11950.0|-147.009033321|-147.009033321|-147.009033321
nao realistico|11951.0|-147.0103997469|-147.0103997469|-147.0103997469
nao realistico|11952.0|-147.0117660584|-147.0117660584|-147.0117660584
nao realistico|11953.0|-147.0131322557|-147.0131322557|-147.0131322557
nao realistico|11954.0|-147.0144983386|-147.0144983386|-147.0144983386
nao realistico|11955.0|-147.0158643073|-147.0158643073|-147.0158643073
nao realistico|11956.0|-147.0172301617|-147.0172301617|-147.0172301617
nao realistico|11957.0|-147.0185959018|-147.0185959018|-147.0185959018
nao realistico|11958.0|-147.0199615278|-147.0199615278|-147.0199615278
nao realistico|11959.0|-147.0213270395|-147.0213270395|-147.0213270395
nao realistico|11960.0|-147.0226924371|-147.0226924371|-147.0226924371
nao realistico|11961.0|-147.0240577205|-147.0240577205|-147.0240577205
nao realistico|11962.0|-147.0254228898|-147.0254228898|-147.0254228898
nao realistico|11963.0|-147.026787945|-147.026787945|-147.026787945
nao realistico|11964.0|-147.028152886|-147.028152886|-147.028152886
nao realistico|11965.0|-147.029517713|-147.029517713|-147.029517713
nao realistico|11966.0|-147.0308824259|-147.0308824259|-147.0308824259
nao realistico|11967.0|-147.0322470248|-147.0322470248|-147.0322470248
nao realistico|11968.0|-147.03361150970002|-147.03361150970002|-147.03361150970002
nao realistico|11969.0|-147.0349758805|-147.0349758805|-147.0349758805
nao realistico|11970.0|-147.0363401373|-147.0363401373|-147.0363401373
nao realistico|11971.0|-147.0377042802|-147.0377042802|-147.0377042802
nao realistico|11972.0|-147.0390683092|-147.0390683092|-147.0390683092
nao realistico|11973.0|-147.04043222419998|-147.04043222419998|-147.04043222419998
nao realistico|11974.0|-147.0417960252|-147.0417960252|-147.0417960252
nao realistico|11975.0|-147.0431597124|-147.0431597124|-147.0431597124
nao realistico|11976.0|-147.0445232858|-147.0445232858|-147.0445232858
nao realistico|11977.0|-147.0458867452|-147.0458867452|-147.0458867452
nao realistico|11978.0|-147.0472500909|-147.0472500909|-147.0472500909
nao realistico|11979.0|-147.0486133227|-147.0486133227|-147.0486133227
nao realistico|11980.0|-147.0499764407|-147.0499764407|-147.0499764407
nao realistico|11981.0|-147.051339445|-147.051339445|-147.051339445
nao realistico|11982.0|-147.0527023355|-147.0527023355|-147.0527023355
nao realistico|11983.0|-147.0540651122|-147.0540651122|-147.0540651122
nao realistico|11984.0|-147.0554277752|-147.0554277752|-147.0554277752
nao realistico|11985.0|-147.0567903246|-147.0567903246|-147.0567903246
nao realistico|11986.0|-147.0581527602|-147.0581527602|-147.0581527602
nao realistico|11987.0|-147.0595150822|-147.0595150822|-147.0595150822
nao realistico|11988.0|-147.06087729050003|-147.06087729050003|-147.06087729050003
nao realistico|11989.0|-147.0622393852|-147.0622393852|-147.0622393852
nao realistico|11990.0|-147.0636013663|-147.0636013663|-147.0636013663
nao realistico|11991.0|-147.0649632338|-147.0649632338|-147.0649632338
nao realistico|11992.0|-147.06632498770003|-147.06632498770003|-147.06632498770003
nao realistico|11993.0|-147.0676866281|-147.0676866281|-147.0676866281
nao realistico|11994.0|-147.069048155|-147.069048155|-147.069048155
nao realistico|11995.0|-147.0704095683|-147.0704095683|-147.0704095683
nao realistico|11996.0|-147.0717708682|-147.0717708682|-147.0717708682
nao realistico|11997.0|-147.0731320546|-147.0731320546|-147.0731320546
nao realistico|11998.0|-147.0744931275|-147.0744931275|-147.0744931275
nao realistico|11999.0|-147.075854087|-147.075854087|-147.075854087
nao realistico|12000.0|-147.077214933|-147.077214933|-147.077214933
nao realistico|12001.0|-147.0785756657|-147.0785756657|-147.0785756657
nao realistico|12002.0|-147.079936285|-147.079936285|-147.079936285
nao realistico|12003.0|-147.0812967909|-147.0812967909|-147.0812967909
nao realistico|12004.0|-147.0826571835|-147.0826571835|-147.0826571835
nao realistico|12005.0|-147.0840174628|-147.0840174628|-147.0840174628
nao realistico|12006.0|-147.0853776287|-147.0853776287|-147.0853776287
nao realistico|12007.0|-147.0867376814|-147.0867376814|-147.0867376814
nao realistico|12008.0|-147.0880976208|-147.0880976208|-147.0880976208
nao realistico|12009.0|-147.0894574469|-147.0894574469|-147.0894574469
nao realistico|12010.0|-147.0908171599|-147.0908171599|-147.0908171599
nao realistico|12011.0|-147.0921767596|-147.0921767596|-147.0921767596
nao realistico|12012.0|-147.0935362461|-147.0935362461|-147.0935362461
nao realistico|12013.0|-147.0948956194|-147.0948956194|-147.0948956194
nao realistico|12014.0|-147.0962548796|-147.0962548796|-147.0962548796
nao realistico|12015.0|-147.0976140267|-147.0976140267|-147.0976140267
nao realistico|12016.0|-147.0989730606|-147.0989730606|-147.0989730606
nao realistico|12017.0|-147.1003319815|-147.1003319815|-147.1003319815
nao realistico|12018.0|-147.1016907893|-147.1016907893|-147.1016907893
nao realistico|12019.0|-147.103049484|-147.103049484|-147.103049484
nao realistico|12020.0|-147.1044080656|-147.1044080656|-147.1044080656
nao realistico|12021.0|-147.1057665343|-147.1057665343|-147.1057665343
nao realistico|12022.0|-147.1071248899|-147.1071248899|-147.1071248899
nao realistico|12023.0|-147.1084831326|-147.1084831326|-147.1084831326
nao realistico|12024.0|-147.1098412623|-147.1098412623|-147.1098412623
nao realistico|12025.0|-147.111199279|-147.111199279|-147.111199279
nao realistico|12026.0|-147.11255718290002|-147.11255718290002|-147.11255718290002
nao realistico|12027.0|-147.1139149738|-147.1139149738|-147.1139149738
nao realistico|12028.0|-147.1152726518|-147.1152726518|-147.1152726518
nao realistico|12029.0|-147.1166302169|-147.1166302169|-147.1166302169
nao realistico|12030.0|-147.1179876692|-147.1179876692|-147.1179876692
nao realistico|12031.0|-147.1193450087|-147.1193450087|-147.1193450087
nao realistico|12032.0|-147.1207022353|-147.1207022353|-147.1207022353
nao realistico|12033.0|-147.1220593492|-147.1220593492|-147.1220593492
nao realistico|12034.0|-147.1234163502|-147.1234163502|-147.1234163502
nao realistico|12035.0|-147.1247732385|-147.1247732385|-147.1247732385
nao realistico|12036.0|-147.1261300141|-147.1261300141|-147.1261300141
nao realistico|12037.0|-147.127486677|-147.127486677|-147.127486677
nao realistico|12038.0|-147.1288432271|-147.1288432271|-147.1288432271
nao realistico|12039.0|-147.13019966460004|-147.13019966460004|-147.13019966460004
nao realistico|12040.0|-147.1315559894|-147.1315559894|-147.1315559894
nao realistico|12041.0|-147.1329122015|-147.1329122015|-147.1329122015
nao realistico|12042.0|-147.134268301|-147.134268301|-147.134268301
nao realistico|12043.0|-147.1356242879|-147.1356242879|-147.1356242879
nao realistico|12044.0|-147.1369801623|-147.1369801623|-147.1369801623
nao realistico|12045.0|-147.138335924|-147.138335924|-147.138335924
nao realistico|12046.0|-147.1396915732|-147.1396915732|-147.1396915732
nao realistico|12047.0|-147.14104710990003|-147.14104710990003|-147.14104710990003
nao realistico|12048.0|-147.142402534|-147.142402534|-147.142402534
nao realistico|12049.0|-147.1437578457|-147.1437578457|-147.1437578457
nao realistico|12050.0|-147.1451130448|-147.1451130448|-147.1451130448
nao realistico|12051.0|-147.1464681315|-147.1464681315|-147.1464681315
nao realistico|12052.0|-147.1478231058|-147.1478231058|-147.1478231058
nao realistico|12053.0|-147.1491779676|-147.1491779676|-147.1491779676
nao realistico|12054.0|-147.1505327171|-147.1505327171|-147.1505327171
nao realistico|12055.0|-147.1518873541|-147.1518873541|-147.1518873541
nao realistico|12056.0|-147.1532418788|-147.1532418788|-147.1532418788
nao realistico|12057.0|-147.1545962912|-147.1545962912|-147.1545962912
nao realistico|12058.0|-147.1559505912|-147.1559505912|-147.1559505912
nao realistico|12059.0|-147.1573047789|-147.1573047789|-147.1573047789
nao realistico|12060.0|-147.1586588543|-147.1586588543|-147.1586588543
nao realistico|12061.0|-147.1600128174|-147.1600128174|-147.1600128174
nao realistico|12062.0|-147.1613666683|-147.1613666683|-147.1613666683
nao realistico|12063.0|-147.1627204069|-147.1627204069|-147.1627204069
nao realistico|12064.0|-147.1640740333|-147.1640740333|-147.1640740333
nao realistico|12065.0|-147.1654275476|-147.1654275476|-147.1654275476
nao realistico|12066.0|-147.1667809496|-147.1667809496|-147.1667809496
nao realistico|12067.0|-147.1681342395|-147.1681342395|-147.1681342395
nao realistico|12068.0|-147.1694874172|-147.1694874172|-147.1694874172
nao realistico|12069.0|-147.1708404829|-147.1708404829|-147.1708404829
nao realistico|12070.0|-147.1721934364|-147.1721934364|-147.1721934364
nao realistico|12071.0|-147.1735462778|-147.1735462778|-147.1735462778
nao realistico|12072.0|-147.1748990071|-147.1748990071|-147.1748990071
nao realistico|12073.0|-147.1762516244|-147.1762516244|-147.1762516244
nao realistico|12074.0|-147.1776041297|-147.1776041297|-147.1776041297
nao realistico|12075.0|-147.178956523|-147.178956523|-147.178956523
nao realistico|12076.0|-147.1803088042|-147.1803088042|-147.1803088042
nao realistico|12077.0|-147.1816609735|-147.1816609735|-147.1816609735
nao realistico|12078.0|-147.1830130308|-147.1830130308|-147.1830130308
nao realistico|12079.0|-147.1843649762|-147.1843649762|-147.1843649762
nao realistico|12080.0|-147.1857168097|-147.1857168097|-147.1857168097
nao realistico|12081.0|-147.1870685313|-147.1870685313|-147.1870685313
nao realistico|12082.0|-147.18842014089998|-147.18842014089998|-147.18842014089998
nao realistico|12083.0|-147.1897716388|-147.1897716388|-147.1897716388
nao realistico|12084.0|-147.1911230247|-147.1911230247|-147.1911230247
nao realistico|12085.0|-147.1924742989|-147.1924742989|-147.1924742989
nao realistico|12086.0|-147.1938254612|-147.1938254612|-147.1938254612
nao realistico|12087.0|-147.1951765117|-147.1951765117|-147.1951765117
nao realistico|12088.0|-147.1965274505|-147.1965274505|-147.1965274505
nao realistico|12089.0|-147.1978782775|-147.1978782775|-147.1978782775
nao realistico|12090.0|-147.1992289928|-147.1992289928|-147.1992289928
nao realistico|12091.0|-147.2005795964|-147.2005795964|-147.2005795964
nao realistico|12092.0|-147.2019300882|-147.2019300882|-147.2019300882
nao realistico|12093.0|-147.2032804684|-147.2032804684|-147.2032804684
nao realistico|12094.0|-147.2046307369|-147.2046307369|-147.2046307369
nao realistico|12095.0|-147.2059808938|-147.2059808938|-147.2059808938
nao realistico|12096.0|-147.2073309391|-147.2073309391|-147.2073309391
nao realistico|12097.0|-147.2086808727|-147.2086808727|-147.2086808727
nao realistico|12098.0|-147.2100306948|-147.2100306948|-147.2100306948
nao realistico|12099.0|-147.2113804053|-147.2113804053|-147.2113804053
nao realistico|12100.0|-147.21273000419998|-147.21273000419998|-147.21273000419998
nao realistico|12101.0|-147.2140794916|-147.2140794916|-147.2140794916
nao realistico|12102.0|-147.2154288675|-147.2154288675|-147.2154288675
nao realistico|12103.0|-147.2167781319|-147.2167781319|-147.2167781319
nao realistico|12104.0|-147.2181272848|-147.2181272848|-147.2181272848
nao realistico|12105.0|-147.2194763263|-147.2194763263|-147.2194763263
nao realistico|12106.0|-147.2208252563|-147.2208252563|-147.2208252563
nao realistico|12107.0|-147.2221740749|-147.2221740749|-147.2221740749
nao realistico|12108.0|-147.2235227821|-147.2235227821|-147.2235227821
nao realistico|12109.0|-147.2248713779|-147.2248713779|-147.2248713779
nao realistico|12110.0|-147.22621986229998|-147.22621986229998|-147.22621986229998
nao realistico|12111.0|-147.2275682354|-147.2275682354|-147.2275682354
nao realistico|12112.0|-147.2289164972|-147.2289164972|-147.2289164972
nao realistico|12113.0|-147.2302646477|-147.2302646477|-147.2302646477
nao realistico|12114.0|-147.2316126868|-147.2316126868|-147.2316126868
nao realistico|12115.0|-147.2329606147|-147.2329606147|-147.2329606147
nao realistico|12116.0|-147.2343084313|-147.2343084313|-147.2343084313
nao realistico|12117.0|-147.2356561367|-147.2356561367|-147.2356561367
nao realistico|12118.0|-147.2370037309|-147.2370037309|-147.2370037309
nao realistico|12119.0|-147.2383512139|-147.2383512139|-147.2383512139
nao realistico|12120.0|-147.2396985857|-147.2396985857|-147.2396985857
nao realistico|12121.0|-147.2410458463|-147.2410458463|-147.2410458463
nao realistico|12122.0|-147.2423929958|-147.2423929958|-147.2423929958
nao realistico|12123.0|-147.2437400341|-147.2437400341|-147.2437400341
nao realistico|12124.0|-147.2450869613|-147.2450869613|-147.2450869613
nao realistico|12125.0|-147.2464337775|-147.2464337775|-147.2464337775
nao realistico|12126.0|-147.2477804826|-147.2477804826|-147.2477804826
nao realistico|12127.0|-147.2491270766|-147.2491270766|-147.2491270766
nao realistico|12128.0|-147.2504735596|-147.2504735596|-147.2504735596
nao realistico|12129.0|-147.2518199315|-147.2518199315|-147.2518199315
nao realistico|12130.0|-147.2531661925|-147.2531661925|-147.2531661925
nao realistico|12131.0|-147.25451234250002|-147.25451234250002|-147.25451234250002
nao realistico|12132.0|-147.2558583815|-147.2558583815|-147.2558583815
nao realistico|12133.0|-147.2572043096|-147.2572043096|-147.2572043096
nao realistico|12134.0|-147.2585501267|-147.2585501267|-147.2585501267
nao realistico|12135.0|-147.259895833|-147.259895833|-147.259895833
nao realistico|12136.0|-147.2612414283|-147.2612414283|-147.2612414283
nao realistico|12137.0|-147.2625869128|-147.2625869128|-147.2625869128
nao realistico|12138.0|-147.2639322864|-147.2639322864|-147.2639322864
nao realistico|12139.0|-147.2652775492|-147.2652775492|-147.2652775492
nao realistico|12140.0|-147.2666227012|-147.2666227012|-147.2666227012
nao realistico|12141.0|-147.2679677423|-147.2679677423|-147.2679677423
nao realistico|12142.0|-147.2693126727|-147.2693126727|-147.2693126727
nao realistico|12143.0|-147.2706574924|-147.2706574924|-147.2706574924
nao realistico|12144.0|-147.2720022013|-147.2720022013|-147.2720022013
nao realistico|12145.0|-147.2733467994|-147.2733467994|-147.2733467994
nao realistico|12146.0|-147.2746912869|-147.2746912869|-147.2746912869
nao realistico|12147.0|-147.2760356636|-147.2760356636|-147.2760356636
nao realistico|12148.0|-147.2773799297|-147.2773799297|-147.2773799297
nao realistico|12149.0|-147.2787240852|-147.2787240852|-147.2787240852
nao realistico|12150.0|-147.28006813|-147.28006813|-147.28006813
nao realistico|12151.0|-147.2814120642|-147.2814120642|-147.2814120642
nao realistico|12152.0|-147.2827558878|-147.2827558878|-147.2827558878
nao realistico|12153.0|-147.2840996008|-147.2840996008|-147.2840996008
nao realistico|12154.0|-147.2854432032|-147.2854432032|-147.2854432032
nao realistico|12155.0|-147.2867866951|-147.2867866951|-147.2867866951
nao realistico|12156.0|-147.28813007649998|-147.28813007649998|-147.28813007649998
nao realistico|12157.0|-147.2894733474|-147.2894733474|-147.2894733474
nao realistico|12158.0|-147.2908165078|-147.2908165078|-147.2908165078
nao realistico|12159.0|-147.2921595577|-147.2921595577|-147.2921595577
nao realistico|12160.0|-147.29350249709998|-147.29350249709998|-147.29350249709998
nao realistico|12161.0|-147.2948453262|-147.2948453262|-147.2948453262
nao realistico|12162.0|-147.2961880448|-147.2961880448|-147.2961880448
nao realistico|12163.0|-147.297530653|-147.297530653|-147.297530653
nao realistico|12164.0|-147.2988731508|-147.2988731508|-147.2988731508
nao realistico|12165.0|-147.3002155383|-147.3002155383|-147.3002155383
nao realistico|12166.0|-147.3015578154|-147.3015578154|-147.3015578154
nao realistico|12167.0|-147.3028999822|-147.3028999822|-147.3028999822
nao realistico|12168.0|-147.3042420387|-147.3042420387|-147.3042420387
nao realistico|12169.0|-147.3055839849|-147.3055839849|-147.3055839849
nao realistico|12170.0|-147.3069258208|-147.3069258208|-147.3069258208
nao realistico|12171.0|-147.3082675465|-147.3082675465|-147.3082675465
nao realistico|12172.0|-147.309609162|-147.309609162|-147.309609162
nao realistico|12173.0|-147.3109506672|-147.3109506672|-147.3109506672
nao realistico|12174.0|-147.3122920622|-147.3122920622|-147.3122920622
nao realistico|12175.0|-147.31363334709997|-147.31363334709997|-147.31363334709997
nao realistico|12176.0|-147.3149745217|-147.3149745217|-147.3149745217
nao realistico|12177.0|-147.3163155863|-147.3163155863|-147.3163155863
nao realistico|12178.0|-147.31765654069997|-147.31765654069997|-147.31765654069997
nao realistico|12179.0|-147.318997385|-147.318997385|-147.318997385
nao realistico|12180.0|-147.3203381192|-147.3203381192|-147.3203381192
nao realistico|12181.0|-147.3216787434|-147.3216787434|-147.3216787434
nao realistico|12182.0|-147.3230192574|-147.3230192574|-147.3230192574
nao realistico|12183.0|-147.32435966149998|-147.32435966149998|-147.32435966149998
nao realistico|12184.0|-147.3256999555|-147.3256999555|-147.3256999555
nao realistico|12185.0|-147.3270401396|-147.3270401396|-147.3270401396
nao realistico|12186.0|-147.3283802136|-147.3283802136|-147.3283802136
nao realistico|12187.0|-147.3297201777|-147.3297201777|-147.3297201777
nao realistico|12188.0|-147.3310600319|-147.3310600319|-147.3310600319
nao realistico|12189.0|-147.3323997761|-147.3323997761|-147.3323997761
nao realistico|12190.0|-147.3337394104|-147.3337394104|-147.3337394104
nao realistico|12191.0|-147.3350789348|-147.3350789348|-147.3350789348
nao realistico|12192.0|-147.3364183493|-147.3364183493|-147.3364183493
nao realistico|12193.0|-147.337757654|-147.337757654|-147.337757654
nao realistico|12194.0|-147.33909684889997|-147.33909684889997|-147.33909684889997
nao realistico|12195.0|-147.3404359339|-147.3404359339|-147.3404359339
nao realistico|12196.0|-147.3417749091|-147.3417749091|-147.3417749091
nao realistico|12197.0|-147.3431137746|-147.3431137746|-147.3431137746
nao realistico|12198.0|-147.34445253019996|-147.34445253019996|-147.34445253019996
nao realistico|12199.0|-147.34579117620004|-147.34579117620004|-147.34579117620004
nao realistico|12200.0|-147.3471297124|-147.3471297124|-147.3471297124
nao realistico|12201.0|-147.3484681389|-147.3484681389|-147.3484681389
nao realistico|12202.0|-147.3498064556|-147.3498064556|-147.3498064556
nao realistico|12203.0|-147.3511446628|-147.3511446628|-147.3511446628
nao realistico|12204.0|-147.3524827602|-147.3524827602|-147.3524827602
nao realistico|12205.0|-147.353820748|-147.353820748|-147.353820748
nao realistico|12206.0|-147.3551586262|-147.3551586262|-147.3551586262
nao realistico|12207.0|-147.3564963948|-147.3564963948|-147.3564963948
nao realistico|12208.0|-147.3578340539|-147.3578340539|-147.3578340539
nao realistico|12209.0|-147.3591716033|-147.3591716033|-147.3591716033
nao realistico|12210.0|-147.3605090432|-147.3605090432|-147.3605090432
nao realistico|12211.0|-147.3618463736|-147.3618463736|-147.3618463736
nao realistico|12212.0|-147.3631835944|-147.3631835944|-147.3631835944
nao realistico|12213.0|-147.36452070570002|-147.36452070570002|-147.36452070570002
nao realistico|12214.0|-147.3658577076|-147.3658577076|-147.3658577076
nao realistico|12215.0|-147.3671946|-147.3671946|-147.3671946
nao realistico|12216.0|-147.368531383|-147.368531383|-147.368531383
nao realistico|12217.0|-147.3698680565|-147.3698680565|-147.3698680565
nao realistico|12218.0|-147.3712046207|-147.3712046207|-147.3712046207
nao realistico|12219.0|-147.3725410754|-147.3725410754|-147.3725410754
nao realistico|12220.0|-147.3738774208|-147.3738774208|-147.3738774208
